0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,label
0.8404738903045654,0.851377010345459,-3.8988023476349554e-08,0.7433892488479614,0.8286850452423096,0.016849162057042122,0.6817560195922852,0.7612941861152649,0.026133498176932335,0.646318256855011,0.7110167145729065,0.025856005027890205,0.6076734662055969,0.6724439263343811,0.024286828935146332,0.6675000190734863,0.6383241415023804,0.04851529002189636,0.6191936135292053,0.5709299445152283,0.04002583771944046,0.5786778330802917,0.5424538254737854,0.02389657311141491,0.5375820994377136,0.5214573740959167,0.009354409761726856,0.6864672303199768,0.6172584295272827,0.023532815277576447,0.6300575733184814,0.5404893159866333,0.012186935171484947,0.580666184425354,0.5037037134170532,-0.008940658532083035,0.5311919450759888,0.47547000646591187,-0.025488611310720444,0.7162182927131653,0.6132892966270447,-0.004892106633633375,0.6620466113090515,0.5251997709274292,-0.02037755213677883,0.6185487508773804,0.4819190502166748,-0.03797915205359459,0.5731682777404785,0.4512106776237488,-0.05096310377120972,0.7539281845092773,0.6237671971321106,-0.03321913629770279,0.7136588096618652,0.5416216254234314,-0.050642214715480804,0.6773937344551086,0.4963599741458893,-0.06200350448489189,0.637640118598938,0.460640549659729,-0.07052522152662277,
0.8406156301498413,0.8500562310218811,-4.9078028752091996e-08,0.7443597912788391,0.827415943145752,0.016556117683649063,0.6831860542297363,0.7607005834579468,0.025182928889989853,0.6476840972900391,0.7102340459823608,0.024366190657019615,0.6087786555290222,0.6707169413566589,0.022389600053429604,0.6681152582168579,0.6387149691581726,0.047672007232904434,0.6200563907623291,0.5721200108528137,0.039117805659770966,0.5797569155693054,0.5459636449813843,0.023097306489944458,0.5380812883377075,0.5264734029769897,0.008780068717896938,0.6866368651390076,0.6174389123916626,0.02293350361287594,0.6306642293930054,0.5414415597915649,0.012148571200668812,0.5815905332565308,0.5048948526382446,-0.008172412402927876,0.5325449705123901,0.4759862422943115,-0.024258626624941826,0.7161537408828735,0.6133386492729187,-0.005265773739665747,0.6627148985862732,0.5248768925666809,-0.01994791440665722,0.6191843748092651,0.4811607301235199,-0.036749351769685745,0.5737441778182983,0.4495801329612732,-0.04936469718813896,0.7538707852363586,0.6238805055618286,-0.0334329791367054,0.7143617868423462,0.5415215492248535,-0.04971589148044586,0.6784821152687073,0.4956771433353424,-0.060206301510334015,0.6391115784645081,0.45939624309539795,-0.06821992993354797,
0.8369669318199158,0.8445870280265808,-2.8618948988423654e-08,0.7428289651870728,0.8255752325057983,0.014478686265647411,0.6817007064819336,0.7608437538146973,0.02248723804950714,0.645237147808075,0.7108298540115356,0.021753784269094467,0.606500506401062,0.6689598560333252,0.020241016522049904,0.6658903360366821,0.6355984210968018,0.04560325667262077,0.616634726524353,0.5678097605705261,0.0375606045126915,0.5761173367500305,0.5404562950134277,0.022417664527893066,0.534859836101532,0.5202862024307251,0.008901870809495449,0.6844902634620667,0.6141719222068787,0.022952020168304443,0.6294916272163391,0.5373790860176086,0.013172337785363197,0.5812702775001526,0.501112699508667,-0.00550505518913269,0.5334590673446655,0.47295907139778137,-0.02037755958735943,0.7137534618377686,0.609161376953125,-0.0032273391261696815,0.6602476835250854,0.5214260816574097,-0.0168068278580904,0.6172381639480591,0.47859716415405273,-0.0321199931204319,0.5724485516548157,0.44830983877182007,-0.0436437614262104,0.7508581280708313,0.617917537689209,-0.029612818732857704,0.7117301821708679,0.5372118949890137,-0.044762082397937775,0.6757235527038574,0.4928877055644989,-0.054504841566085815,0.6364299058914185,0.4589299261569977,-0.06183867156505585,
0.8347827196121216,0.844791054725647,-4.585534441048367e-08,0.7418621778488159,0.8258475661277771,0.015440043993294239,0.6793608069419861,0.7603503465652466,0.025062138214707375,0.6435171365737915,0.7090131044387817,0.02583000808954239,0.6060969233512878,0.6690906882286072,0.025722462683916092,0.6638561487197876,0.6369687914848328,0.04784734547138214,0.6150308847427368,0.5697868466377258,0.041192568838596344,0.5753492116928101,0.5426747798919678,0.026841625571250916,0.5348619222640991,0.5214672088623047,0.01360990945249796,0.6827505230903625,0.6145840883255005,0.02499469183385372,0.6265533566474915,0.54024738073349,0.016379080712795258,0.5789238214492798,0.5036411285400391,-0.0019428877858445048,0.5317676067352295,0.47369760274887085,-0.016711564734578133,0.7124766707420349,0.6087213158607483,-0.0013955250615254045,0.6576480865478516,0.5228745341300964,-0.014391702599823475,0.6149733066558838,0.4796692132949829,-0.029839806258678436,0.5705892443656921,0.44752365350723267,-0.041666556149721146,0.750306248664856,0.615811288356781,-0.027895811945199966,0.7096600532531738,0.5364842414855957,-0.043257467448711395,0.6739003658294678,0.49249476194381714,-0.053250446915626526,0.6349136829376221,0.4573984146118164,-0.06086796149611473,
0.8343210816383362,0.8466595411300659,-3.1553231139014315e-08,0.7421947717666626,0.8267896771430969,0.01386759988963604,0.6795023083686829,0.7610230445861816,0.0218176431953907,0.6433072090148926,0.7105932831764221,0.02110518515110016,0.6051753759384155,0.6694395542144775,0.019710291177034378,0.6631842255592346,0.6376108527183533,0.04548412933945656,0.6136540770530701,0.5698454976081848,0.03737875446677208,0.5733887553215027,0.5436202883720398,0.022280948236584663,0.5325769186019897,0.5241857767105103,0.008992102928459644,0.6817148923873901,0.6157234907150269,0.023083694279193878,0.6250568628311157,0.5407456159591675,0.013456038199365139,0.5765929222106934,0.504491925239563,-0.005018369760364294,0.5291628837585449,0.4755766689777374,-0.01955183409154415,0.7113690376281738,0.6101703643798828,-0.0029774669092148542,0.6558289527893066,0.523181676864624,-0.01662936806678772,0.61235511302948,0.4796847105026245,-0.032038651406764984,0.5678360462188721,0.44785869121551514,-0.04346982389688492,0.7490373253822327,0.6178644895553589,-0.029249416664242744,0.7081233263015747,0.5372331142425537,-0.04444064199924469,0.6717782616615295,0.4922860264778137,-0.05401472747325897,0.63245689868927,0.4570520520210266,-0.061114031821489334,
0.8356653451919556,0.8460810780525208,-2.6941213704390066e-08,0.7417956590652466,0.8257237672805786,0.01509360782802105,0.679847002029419,0.7602192163467407,0.02342529036104679,0.6437968015670776,0.7107621431350708,0.02278878353536129,0.6047472953796387,0.6710799932479858,0.021281231194734573,0.6633120775222778,0.6365472674369812,0.04653312265872955,0.6145440340042114,0.5684931874275208,0.03876029700040817,0.5749718546867371,0.541080117225647,0.02374614030122757,0.5341541171073914,0.5200404524803162,0.010277004912495613,0.6818624138832092,0.6146174669265747,0.023339344188570976,0.6257658004760742,0.5390424728393555,0.014040940441191196,0.5775651335716248,0.5021068453788757,-0.004617070779204369,0.5298103094100952,0.4724438786506653,-0.01957666128873825,0.7112560272216797,0.6095600724220276,-0.0033932188525795937,0.6568357348442078,0.5223374366760254,-0.016825426369905472,0.6137025356292725,0.4791078567504883,-0.03251049295067787,0.5690503120422363,0.44768065214157104,-0.044381819665431976,0.7486912608146667,0.618045449256897,-0.030251743271946907,0.7083227038383484,0.5369176268577576,-0.045545484870672226,0.6721988320350647,0.4920966625213623,-0.055366408079862595,0.6329512000083923,0.457248717546463,-0.06278913468122482,
0.8363969922065735,0.8480652570724487,-2.7219297038527657e-08,0.7418533563613892,0.8270248770713806,0.01504515577107668,0.6792711019515991,0.7601631879806519,0.024230511859059334,0.6434073448181152,0.7101772427558899,0.02465924061834812,0.6058254241943359,0.6704843044281006,0.024224771186709404,0.6638392210006714,0.6383605003356934,0.04589642956852913,0.6149620413780212,0.5699172616004944,0.03823859244585037,0.5753761529922485,0.5418608784675598,0.023687070235610008,0.5347700119018555,0.5199195146560669,0.010560610331594944,0.6825085878372192,0.6166015863418579,0.0229828841984272,0.6261752843856812,0.5403372645378113,0.01336089801043272,0.5778542160987854,0.5027337670326233,-0.005034726113080978,0.5301060080528259,0.4721633791923523,-0.019591154530644417,0.7123016715049744,0.6114006638526917,-0.003401361405849457,0.6577391624450684,0.5236489772796631,-0.017387371510267258,0.6149985194206238,0.4798492193222046,-0.03287145122885704,0.5708720684051514,0.447502076625824,-0.04431683197617531,0.7503407001495361,0.6199980974197388,-0.029844902455806732,0.7094136476516724,0.5388652086257935,-0.04565083608031273,0.6734539270401001,0.4934232234954834,-0.055414311587810516,0.63480144739151,0.4575449228286743,-0.06262264400720596,
0.8374426960945129,0.8492969870567322,-3.581917695782977e-08,0.7422975301742554,0.8281756639480591,0.017017418518662453,0.6804587244987488,0.7609144449234009,0.026898890733718872,0.6450127959251404,0.7107122540473938,0.027490917593240738,0.6060853004455566,0.6723524332046509,0.027036767452955246,0.6638661026954651,0.6385800838470459,0.04907388240098953,0.615421712398529,0.5703833103179932,0.04229862242937088,0.5759777426719666,0.5432626605033875,0.027754873037338257,0.535275936126709,0.5225350856781006,0.014471608214080334,0.6825022101402283,0.6167370676994324,0.024939710274338722,0.6262083053588867,0.5406991243362427,0.01596788503229618,0.5778283476829529,0.5036049485206604,-0.002928193425759673,0.5301046371459961,0.47382646799087524,-0.017951732501387596,0.712472140789032,0.6117487549781799,-0.0026175545062869787,0.6578179001808167,0.5237378478050232,-0.01588061824440956,0.6148878335952759,0.47982633113861084,-0.031823571771383286,0.5706483125686646,0.44765958189964294,-0.04382835701107979,0.7507827877998352,0.6203325986862183,-0.03011864796280861,0.7097143530845642,0.5382304787635803,-0.04543067514896393,0.6738309860229492,0.49303504824638367,-0.05525963380932808,0.6352115869522095,0.45718252658843994,-0.06269902735948563,
0.838010311126709,0.847332775592804,-4.996614677565958e-08,0.742685854434967,0.8272784948348999,0.018455659970641136,0.6803479790687561,0.7611497044563293,0.02957254834473133,0.6445048451423645,0.7109801173210144,0.031106987968087196,0.6060338020324707,0.6721234321594238,0.031564272940158844,0.6631250381469727,0.6382731199264526,0.05231938883662224,0.6143848896026611,0.5711318850517273,0.04675501212477684,0.5749557018280029,0.5443977117538452,0.03280467167496681,0.5343575477600098,0.5237754583358765,0.01968165673315525,0.6818788647651672,0.6161447763442993,0.027591027319431305,0.6252346634864807,0.5414418578147888,0.019433606415987015,0.577037513256073,0.5046411752700806,0.0007630424224771559,0.529499888420105,0.474916011095047,-0.01421053521335125,0.7120267748832703,0.6107625365257263,-0.0006337241502478719,0.6567825675010681,0.5240418314933777,-0.013545071706175804,0.6139957904815674,0.48001283407211304,-0.02944931387901306,0.5698450207710266,0.4470624029636383,-0.04157101735472679,0.7505709528923035,0.6183858513832092,-0.02871960960328579,0.7092258930206299,0.5382498502731323,-0.04408247768878937,0.6736533641815186,0.4936702251434326,-0.054048459976911545,0.6353498101234436,0.45735758543014526,-0.06171141937375069,
0.8381346464157104,0.8505818247795105,-1.789737247293033e-08,0.741248369216919,0.8287177085876465,0.017235269770026207,0.6806612014770508,0.7627629637718201,0.02668052166700363,0.6457917094230652,0.7127624154090881,0.02681196667253971,0.6078377962112427,0.6744553446769714,0.02575698308646679,0.6628132462501526,0.637605607509613,0.048377275466918945,0.6149768829345703,0.5677951574325562,0.041101470589637756,0.5757049322128296,0.5396703481674194,0.026129715144634247,0.5351359844207764,0.5190929770469666,0.012566749006509781,0.681948184967041,0.6167343258857727,0.023732904344797134,0.6267382502555847,0.5385112762451172,0.014077294617891312,0.5779348611831665,0.5017189979553223,-0.005458872765302658,0.52943354845047,0.47316017746925354,-0.020874107256531715,0.712623655796051,0.6132695078849792,-0.004221039358526468,0.658938467502594,0.5239291191101074,-0.01812104694545269,0.6155446767807007,0.4808087646961212,-0.03439437597990036,0.5709048509597778,0.44985634088516235,-0.046492502093315125,0.7522343397140503,0.6239845752716064,-0.03202762082219124,0.7108798027038574,0.5401948690414429,-0.04799724370241165,0.6744916439056396,0.49500027298927307,-0.057975031435489655,0.6354783773422241,0.4594043493270874,-0.06537515670061111,
0.8398555517196655,0.8544607758522034,-2.7100186983375352e-08,0.7439307570457458,0.8308871984481812,0.01630706712603569,0.6830971240997314,0.7632793188095093,0.02450447343289852,0.6484008431434631,0.7134571075439453,0.023203805088996887,0.6085999608039856,0.6763548851013184,0.020521579310297966,0.6652839779853821,0.6416396498680115,0.04668376222252846,0.6169559359550476,0.5718739032745361,0.03691074997186661,0.5770813226699829,0.5452927350997925,0.01985379308462143,0.5358845591545105,0.5264662504196167,0.005194213707000017,0.6841789484024048,0.6203866600990295,0.021667325869202614,0.6274660229682922,0.5420169234275818,0.010281767696142197,0.5777837038040161,0.5048791170120239,-0.011024516075849533,0.5283198356628418,0.4754534363746643,-0.027681170031428337,0.714720606803894,0.6161887049674988,-0.006802806630730629,0.6597404479980469,0.5258370041847229,-0.021884137764573097,0.6154866814613342,0.4815205931663513,-0.0393112450838089,0.5699581503868103,0.4491816759109497,-0.05223919451236725,0.7538915276527405,0.626450777053833,-0.03521106392145157,0.7122941613197327,0.5427485704421997,-0.051692571491003036,0.675621509552002,0.49690961837768555,-0.06197124719619751,0.6359419226646423,0.4602097272872925,-0.06970599293708801,
0.8407992124557495,0.8544653654098511,-4.955406751605551e-08,0.744423508644104,0.8312343955039978,0.017573386430740356,0.6830589175224304,0.7634482383728027,0.027022914960980415,0.6478821635246277,0.7140230536460876,0.026922276243567467,0.6084530353546143,0.676968514919281,0.02551080472767353,0.6650084257125854,0.6406149864196777,0.04852025955915451,0.6177175045013428,0.5722203850746155,0.039751481264829636,0.5779987573623657,0.5458042025566101,0.02338390238583088,0.5370404720306396,0.5275981426239014,0.00898059457540512,0.6837698221206665,0.6200584173202515,0.023244159296154976,0.6279093623161316,0.5425854921340942,0.012400033883750439,0.5786940455436707,0.5059409737586975,-0.008305703289806843,0.5294755697250366,0.47746002674102783,-0.024523116648197174,0.7144283056259155,0.6164901256561279,-0.005467768758535385,0.6599180102348328,0.5265783667564392,-0.020488539710640907,0.6160449981689453,0.4824051260948181,-0.03791966661810875,0.5706584453582764,0.4501262903213501,-0.05088966339826584,0.7538673877716064,0.6266964077949524,-0.033995140343904495,0.7131982445716858,0.5442617535591125,-0.051104817539453506,0.6770259737968445,0.49895429611206055,-0.06208354979753494,0.6378594636917114,0.46244144439697266,-0.07031920552253723,
0.8420467376708984,0.8546163439750671,-4.632248007396811e-08,0.7434785962104797,0.8318320512771606,0.01840486004948616,0.6831035017967224,0.7641335725784302,0.028224801644682884,0.6480638980865479,0.714634120464325,0.028302088379859924,0.6092634201049805,0.6768366694450378,0.027014711871743202,0.6652981638908386,0.6410865187644958,0.05024494230747223,0.6177166104316711,0.5727304816246033,0.04186133295297623,0.5777333378791809,0.5454149842262268,0.025612521916627884,0.5369814038276672,0.5266704559326172,0.011202510446310043,0.6843079328536987,0.620094895362854,0.024427363649010658,0.6290795803070068,0.5417221784591675,0.013180420733988285,0.5798825621604919,0.5051473379135132,-0.00799738708883524,0.530605137348175,0.47768154740333557,-0.02437790296971798,0.7149479389190674,0.616553544998169,-0.004768188577145338,0.6610231399536133,0.5267951488494873,-0.01986720785498619,0.6169635653495789,0.4833682179450989,-0.03737742453813553,0.5712981224060059,0.4525144100189209,-0.05031007155776024,0.7543577551841736,0.6275398135185242,-0.03373822197318077,0.7129419445991516,0.5447819232940674,-0.051051557064056396,0.6761823296546936,0.4996095597743988,-0.062190379947423935,0.6365179419517517,0.4635928273200989,-0.07048238068819046,
